#Units1,batch_size,activation,lr,max_epochs,optimizer,weight_decay,momentum,nesterov,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,50.87147649129232,50.964761098225914,0.6333722952594191,17.014561971028645,0.2339390798958806,865
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,50.99275207519531,51.09422047932943,0.6166701277251648,34.13372747103373,0.2059792735709618,866
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,51.28608703613281,51.266745249430336,0.5754274345165037,16.77958623568217,0.16492299997385948,867
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,51.224255879720054,51.276196797688804,1.2767407511692208,51.07838638623556,0.11185737659614126,868
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,51.34084955851237,51.35824457804362,0.2078388506495169,34.11248151461283,0.3562286542753934,869
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,51.374046325683594,51.37575912475586,0.40457545637498094,17.532609224319458,0.1904895598954224,870
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,51.37766647338867,51.44532140096029,0.6875639954980275,34.14860129356384,0.14293716947335014,871
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,51.53600184122721,51.52787399291992,0.6848012310674678,17.31529474258423,0.10339273197911751,872
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,51.78927357991537,51.764844258626304,0.5372385779076603,16.682061354319256,0.42799017019711716,873
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,51.86005147298177,51.91734949747721,0.49266520188628626,34.34414188067118,0.29766253338927096,874
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,52.17222340901693,52.173379262288414,0.4561308305479687,17.466232697168987,0.6070481469598898,875
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,52.247989654541016,52.249351501464844,0.4253327418703399,17.71984068552653,0.15286014064341474,876
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,52.419806162516274,52.4288698832194,0.3175096976111385,16.8729563554128,0.1646167980740054,877
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,52.35699335734049,52.43834431966146,0.22443848814180978,34.29913202921549,0.2770773098134778,878
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,52.476741790771484,52.47853342692057,0.47860376042468006,17.539432366689045,0.17942781277002673,879
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,52.41253916422526,52.518856048583984,0.7992485564222427,34.293128967285156,0.18109281634912636,880
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,52.63812128702799,52.63808949788412,0.5014334563791799,17.03554081916809,0.6141203574863523,881
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,52.630236307779946,52.71174621582031,0.6479949254211557,16.45045781135559,0.3015858008595136,882
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,52.725826263427734,52.72173563639323,0.2309255658560411,16.939194122950237,0.2764135653204156,883
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,53.04794565836588,53.056732177734375,0.687525879643176,16.390128930409748,0.17848344284211823,884
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,53.04940414428711,53.06420008341471,1.023971244292249,33.73364512125651,0.095870561418262,885
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,53.121934254964195,53.16083908081055,0.5661023831102446,16.58272385597229,0.2564323000266435,886
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,53.35615793863932,53.39801279703776,0.6308984934130039,33.95874738693237,0.23214848505576824,887
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,53.44859313964844,53.4961789449056,0.40158979374827514,17.430330514907837,0.3967122502638201,888
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,53.44473648071289,53.51297378540039,0.14805586210506874,34.111053784688316,0.301068695319636,889
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,53.44903691609701,53.51501337687174,0.29313112038271877,33.536782344182335,0.298327034706831,890
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,53.54245122273763,53.51565297444662,0.22562346191782442,33.95562036832174,0.2859544181229925,891
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,53.64915466308594,53.62084706624349,0.46404719621371876,17.570205132166546,0.18185242271979188,892
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,53.626749674479164,53.62311045328776,0.4406505255637556,17.176326433817547,0.24952053351722975,893
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,53.6558583577474,53.6426887512207,0.3100392132546396,19.885852336883545,0.8299712151080403,894
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,53.73199462890625,53.735249837239586,0.45409317511970176,16.53596305847168,0.2781286178899863,895
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,53.73940785725912,53.7471555074056,0.42571461119357323,17.127880175908405,0.5080119007482345,896
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,53.754005432128906,53.76410039265951,0.3461201633964407,16.794705867767334,0.21869888497540907,897
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,53.73965581258138,53.77456410725912,0.6876544754457514,33.55983074506124,0.15899128930958065,898
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,53.795281728108726,53.798108418782554,0.3656976055829354,16.438916365305584,0.3422934912834145,899
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,53.914782206217446,53.91435114542643,0.4616229268820755,16.980895678202312,0.28886829599494984,900
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,53.92293039957682,53.91860707600912,0.3393598980799428,16.30852206548055,0.16220282086998666,901
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,53.94827779134115,53.95980453491211,0.8264348227767232,19.126208464304607,0.3298864226505739,902
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,53.982949574788414,54.03231302897135,0.37179855403492823,19.67549991607666,0.807963736972575,903
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,54.41137822469076,54.42658360799154,0.6230290814696796,17.023868083953857,0.3088408220245999,904
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,54.540913899739586,54.579429626464844,0.4712479292935683,16.952969789505005,0.2549011532762025,905
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,54.60259501139323,54.597066243489586,0.659763841437797,16.39681402842204,0.3302900177100147,906
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,54.61715825398763,54.609414418538414,0.2787630157553056,16.65740180015564,0.12138910893739013,907
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,54.650177001953125,54.684930165608726,0.4718823982825992,17.85826341311137,0.42248422181537,908
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,54.695823669433594,54.69933954874674,0.40604613027335323,16.268913745880127,0.16630223903374647,909
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,54.70599619547526,54.7629140218099,0.7164636696465024,33.68712464968363,0.15304360646699675,910
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,54.77810541788737,54.811781565348305,0.6532615893095719,33.705599228541054,0.12590947375323128,911
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,54.79024124145508,54.824198404947914,0.5940454475311503,17.85581684112549,0.5194382225038476,912
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,54.856763203938804,54.842674255371094,0.5751978065824209,17.57014528910319,0.49050774321377477,913
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,54.79255930582682,54.85378774007162,0.34700559339627196,33.62947098414103,0.2526793666724922,914
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,54.86865361531576,54.877209981282554,0.5333474110005381,17.268537044525146,0.2935413553181036,915
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,55.004903157552086,54.998495737711586,0.5382986493888737,17.155270258585613,0.3782963446286199,916
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,54.997381846110024,55.0333137512207,0.41173618907994547,17.589216232299805,0.40126868213624506,917
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,55.19819132486979,55.19427490234375,0.7633045383529087,16.493780851364136,0.3080917654033188,918
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,55.20976765950521,55.240055084228516,0.47264225452710273,16.915043751398724,0.35472657578165295,919
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,55.32672246297201,55.325173695882164,0.25257719740245144,16.49206852912903,0.2977749810595571,920
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,55.34447987874349,55.338616689046226,0.32529431763397504,19.114838361740112,0.38496020637981215,921
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,55.345194498697914,55.35220209757487,0.5004890014900412,17.382870356241863,0.48017536251398185,922
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,55.36305618286133,55.378411610921226,0.3613375549090052,17.048829555511475,0.3393866494343425,923
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,55.374871571858726,55.388895670572914,0.40164740247676056,16.807302713394165,0.24722227870146352,924
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,55.380653381347656,55.39256286621094,0.3541252948786642,17.034854491551716,0.26965862008302344,925
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,55.40919621785482,55.41370391845703,0.3288602596741628,16.521400372187298,0.27943787811008497,926
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,55.41460673014323,55.421468098958336,0.4565530022618202,17.137203613917034,0.2907552097533361,927
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,55.47960408528646,55.47835032145182,0.2629020266462431,16.869129339853924,0.3013978721189669,928
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,55.53466924031576,55.543426513671875,0.44055521571979506,17.50243838628133,0.48032230222415534,929
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,55.551160176595054,55.55561447143555,0.510113862710363,17.01906220118205,0.29571614201553365,930
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,55.61155319213867,55.60685475667318,0.25422555547221226,16.450777053833008,0.36630066754773777,931
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,55.63692982991537,55.62913258870443,0.5742998433902944,19.323758681615193,0.6679522560867642,932
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,55.612623850504555,55.6361083984375,0.4911141387914067,16.61674157778422,0.23519826985048026,933
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,55.7041384379069,55.71281433105469,0.48350747145271966,16.96093479792277,0.19604960159121004,934
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,55.791924794514976,55.79839960734049,0.4579763364521644,18.52499262491862,0.29753073352591936,935
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,55.811012268066406,55.82374064127604,0.4346242426843426,16.34178551038106,0.10503591043855616,936
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,55.850372314453125,55.858412424723305,0.4482886009588763,17.29357075691223,0.4474799559151563,937
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,55.92236328125,55.92257817586263,0.40238384378403635,19.331650257110596,0.03420338800827339,938
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,55.95940907796224,55.934678395589195,0.44330189511383494,17.910530249277752,0.5330698790261205,939
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,55.94953155517578,55.959520975748696,0.3565896490331535,18.80185866355896,0.2626374893384327,940
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,55.97747802734375,55.99072519938151,0.46921826396864474,17.68130652109782,0.4178467624471127,941
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,56.00463994344076,56.02250544230143,0.34447919211794964,16.411038557688396,0.33232039523473816,942
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,56.069165547688804,56.078426361083984,0.4945752271710394,19.648758331934612,0.19378031214195637,943
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,56.102437337239586,56.115806579589844,0.46701249966321284,17.784883101781208,0.0330953598946129,944
